timestamp,event_type,mouse_x,mouse_y,mouse_dx,mouse_dy,mouse_speed,button,pressed,scroll_dx,scroll_dy,key,inter_key_interval,session_id,label
1778352077.2923589,MOUSE_CLICK,1221,327,,,,Button.left,True,,,,,S04,low
1778352077.512993,MOUSE_CLICK,1221,327,,,,Button.left,False,,,,,S04,low
1778352078.438803,KEY_PRESS,,,,,,,,,,Key.shift,,S04,low
1778352078.619597,KEY_PRESS,,,,,,,,,,T,0.1808,S04,low
1778352078.6868277,KEY_RELEASE,,,,,,,,,,Key.shift,0.0672,S04,low
1778352078.6876438,KEY_RELEASE,,,,,,,,,,t,0.0008,S04,low
1778352078.8171031,KEY_PRESS,,,,,,,,,,h,0.1295,S04,low
1778352078.9046419,KEY_RELEASE,,,,,,,,,,h,0.0875,S04,low
1778352078.9668508,KEY_PRESS,,,,,,,,,,e,0.0622,S04,low
1778352079.0631938,KEY_RELEASE,,,,,,,,,,e,0.0963,S04,low
1778352079.2589273,KEY_PRESS,,,,,,,,,,Key.space,0.1957,S04,low
1778352079.3642912,KEY_RELEASE,,,,,,,,,,Key.space,0.1054,S04,low
1778352079.5778887,KEY_PRESS,,,,,,,,,,q,0.2136,S04,low
1778352079.7096436,KEY_RELEASE,,,,,,,,,,q,0.1318,S04,low
1778352079.796466,KEY_PRESS,,,,,,,,,,u,0.0868,S04,low
1778352079.8930578,KEY_RELEASE,,,,,,,,,,u,0.0966,S04,low
1778352080.023189,KEY_PRESS,,,,,,,,,,i,0.1301,S04,low
1778352080.1017165,KEY_RELEASE,,,,,,,,,,i,0.0785,S04,low
1778352080.2417142,KEY_PRESS,,,,,,,,,,c,0.14,S04,low
1778352080.34725,KEY_RELEASE,,,,,,,,,,c,0.1055,S04,low
1778352080.3662982,KEY_PRESS,,,,,,,,,,k,0.019,S04,low
1778352080.4627807,KEY_RELEASE,,,,,,,,,,k,0.0965,S04,low
1778352080.7177765,KEY_PRESS,,,,,,,,,,Key.space,0.255,S04,low
1778352080.8322396,KEY_RELEASE,,,,,,,,,,Key.space,0.1145,S04,low
1778352081.0299473,KEY_PRESS,,,,,,,,,,v,0.1977,S04,low
1778352081.1442122,KEY_RELEASE,,,,,,,,,,v,0.1143,S04,low
1778352081.5776389,KEY_PRESS,,,,,,,,,,Key.backspace,0.4334,S04,low
1778352081.665191,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0876,S04,low
1778352081.696541,KEY_PRESS,,,,,,,,,,b,0.0314,S04,low
1778352081.7840126,KEY_RELEASE,,,,,,,,,,b,0.0875,S04,low
1778352081.8840816,KEY_PRESS,,,,,,,,,,o,0.1001,S04,low
1778352081.9715915,KEY_RELEASE,,,,,,,,,,o,0.0875,S04,low
1778352082.226389,KEY_PRESS,,,,,,,,,,Key.backspace,0.2548,S04,low
1778352082.3037655,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0774,S04,low
1778352082.331049,KEY_PRESS,,,,,,,,,,r,0.0273,S04,low
1778352082.4185321,KEY_RELEASE,,,,,,,,,,r,0.0875,S04,low
1778352082.4371345,KEY_PRESS,,,,,,,,,,o,0.0186,S04,low
1778352082.533608,KEY_RELEASE,,,,,,,,,,o,0.0965,S04,low
1778352082.6164372,KEY_PRESS,,,,,,,,,,w,0.0828,S04,low
1778352082.73947,KEY_RELEASE,,,,,,,,,,w,0.123,S04,low
1778352082.759966,KEY_PRESS,,,,,,,,,,n,0.0205,S04,low
1778352082.8477926,KEY_RELEASE,,,,,,,,,,n,0.0878,S04,low
1778352082.9753413,KEY_PRESS,,,,,,,,,,Key.space,0.1275,S04,low
1778352083.0854964,KEY_RELEASE,,,,,,,,,,Key.space,0.1102,S04,low
