timestamp,event_type,mouse_x,mouse_y,mouse_dx,mouse_dy,mouse_speed,button,pressed,scroll_dx,scroll_dy,key,inter_key_interval,session_id,label
1778356280.4162974,MOUSE_MOVE,1101,1077,-4,-2,301.2,,,,,,,S00,low
1778356280.423664,MOUSE_MOVE,1099,1074,-2,-3,489.44,,,,,,,S00,low
1778356280.4309907,MOUSE_MOVE,1093,1067,-6,-7,1258.37,,,,,,,S00,low
1778356280.4385116,MOUSE_MOVE,1088,1055,-5,-12,1728.51,,,,,,,S00,low
1778356280.446121,MOUSE_MOVE,1084,1044,-4,-11,1538.2,,,,,,,S00,low
1778356280.4533436,MOUSE_MOVE,1080,1037,-4,-7,1116.25,,,,,,,S00,low
1778356280.460713,MOUSE_MOVE,1076,1026,-4,-11,1588.31,,,,,,,S00,low
1778356280.468126,MOUSE_MOVE,1072,1016,-4,-10,1452.87,,,,,,,S00,low
1778356280.4755528,MOUSE_MOVE,1067,1002,-5,-14,2001.7,,,,,,,S00,low
1778356280.4841177,MOUSE_MOVE,1062,989,-5,-13,1626.21,,,,,,,S00,low
1778356280.4903944,MOUSE_MOVE,1060,975,-2,-14,2253.15,,,,,,,S00,low
1778356280.4978678,MOUSE_MOVE,1057,963,-3,-12,1655.1,,,,,,,S00,low
1778356280.505351,MOUSE_MOVE,1055,953,-2,-10,1362.78,,,,,,,S00,low
1778356280.512685,MOUSE_MOVE,1052,944,-3,-9,1293.54,,,,,,,S00,low
1778356280.5201309,MOUSE_MOVE,1050,937,-2,-7,977.75,,,,,,,S00,low
1778356280.527539,MOUSE_MOVE,1049,931,-1,-6,821.09,,,,,,,S00,low
1778356280.535003,MOUSE_MOVE,1049,926,0,-5,669.89,,,,,,,S00,low
1778356280.542327,MOUSE_MOVE,1048,923,-1,-3,431.77,,,,,,,S00,low
1778356280.5496886,MOUSE_MOVE,1048,921,0,-2,271.68,,,,,,,S00,low
1778356280.5571804,MOUSE_MOVE,1047,917,-1,-4,550.35,,,,,,,S00,low
1778356280.5647805,MOUSE_MOVE,1047,915,0,-2,263.16,,,,,,,S00,low
1778356280.571963,MOUSE_MOVE,1047,915,0,0,0.0,,,,,,,S00,low
1778356280.5868547,MOUSE_MOVE,1047,914,0,-1,67.15,,,,,,,S00,low
1778356280.6018505,MOUSE_MOVE,1047,913,0,-1,66.69,,,,,,,S00,low
1778356280.6164265,MOUSE_MOVE,1046,913,-1,0,68.61,,,,,,,S00,low
1778356280.6253853,MOUSE_MOVE,1046,912,0,-1,111.62,,,,,,,S00,low
1778356280.6461184,MOUSE_MOVE,1045,912,-1,0,48.23,,,,,,,S00,low
1778356280.6610281,MOUSE_MOVE,1045,912,0,0,0.0,,,,,,,S00,low
1778356282.3808205,MOUSE_CLICK,1045,912,,,,Button.left,True,,,,,S00,low
1778356282.5955348,MOUSE_CLICK,1045,912,,,,Button.left,False,,,,,S00,low
1778356283.6733387,KEY_PRESS,,,,,,,,,,Key.ctrl_l,16.9963,S00,low
1778356283.8257034,KEY_PRESS,,,,,,,,,,,0.1524,S00,low
