timestamp,event_type,mouse_x,mouse_y,mouse_dx,mouse_dy,mouse_speed,button,pressed,scroll_dx,scroll_dy,key,inter_key_interval,session_id,label
1778951131.8418133,KEY_PRESS,,,,,,,,,,Key.shift,,S08,medium
1778951132.0132535,KEY_PRESS,,,,,,,,,,T,0.1714,S08,medium
1778951132.122115,KEY_RELEASE,,,,,,,,,,Key.shift,0.1089,S08,medium
1778951132.1228645,KEY_RELEASE,,,,,,,,,,t,0.0007,S08,medium
1778951133.1079981,KEY_PRESS,,,,,,,,,,h,0.9851,S08,medium
1778951133.1776364,KEY_RELEASE,,,,,,,,,,h,0.0696,S08,medium
1778951134.1454587,KEY_PRESS,,,,,,,,,,e,0.9678,S08,medium
1778951134.232987,KEY_RELEASE,,,,,,,,,,e,0.0875,S08,medium
1778951135.4202394,KEY_PRESS,,,,,,,,,,Key.space,1.1873,S08,medium
1778951135.5165572,KEY_RELEASE,,,,,,,,,,Key.space,0.0963,S08,medium
1778951136.816718,KEY_PRESS,,,,,,,,,,q,1.3002,S08,medium
1778951136.9130483,KEY_RELEASE,,,,,,,,,,q,0.0963,S08,medium
1778951138.1193256,KEY_PRESS,,,,,,,,,,u,1.2063,S08,medium
1778951138.2068434,KEY_RELEASE,,,,,,,,,,u,0.0875,S08,medium
1778951139.2980523,KEY_PRESS,,,,,,,,,,i,1.0912,S08,medium
1778951139.3944933,KEY_RELEASE,,,,,,,,,,i,0.0964,S08,medium
1778951140.4016414,KEY_PRESS,,,,,,,,,,c,1.0071,S08,medium
1778951140.498158,KEY_RELEASE,,,,,,,,,,c,0.0965,S08,medium
1778951141.3785496,KEY_PRESS,,,,,,,,,,k,0.8804,S08,medium
1778951141.4838238,KEY_RELEASE,,,,,,,,,,k,0.1053,S08,medium
1778951142.526897,KEY_PRESS,,,,,,,,,,Key.space,1.0431,S08,medium
1778951142.632254,KEY_RELEASE,,,,,,,,,,Key.space,0.1054,S08,medium
1778951143.5337198,KEY_PRESS,,,,,,,,,,b,0.9015,S08,medium
1778951143.6299694,KEY_RELEASE,,,,,,,,,,b,0.0962,S08,medium
1778951144.6536477,KEY_PRESS,,,,,,,,,,r,1.0237,S08,medium
1778951144.732164,KEY_RELEASE,,,,,,,,,,r,0.0785,S08,medium
1778951145.799258,KEY_PRESS,,,,,,,,,,o,1.0671,S08,medium
1778951145.8954756,KEY_RELEASE,,,,,,,,,,o,0.0962,S08,medium
1778951146.9157975,KEY_PRESS,,,,,,,,,,w,1.0203,S08,medium
1778951147.0033476,KEY_RELEASE,,,,,,,,,,w,0.0876,S08,medium
