timestamp,event_type,mouse_x,mouse_y,mouse_dx,mouse_dy,mouse_speed,button,pressed,scroll_dx,scroll_dy,key,inter_key_interval,session_id,label
1778952185.6448188,MOUSE_CLICK,1309,549,,,,Button.left,True,,,,,S88,low
1778952185.874097,MOUSE_CLICK,1309,549,,,,Button.left,False,,,,,S88,low
1778952186.357281,KEY_PRESS,,,,,,,,,,Key.shift,,S88,low
1778952186.664351,KEY_PRESS,,,,,,,,,,T,0.3071,S88,low
1778952186.730294,KEY_RELEASE,,,,,,,,,,Key.shift,0.0659,S88,low
1778952186.7503774,KEY_RELEASE,,,,,,,,,,t,0.0201,S88,low
1778952186.8850157,KEY_PRESS,,,,,,,,,,h,0.1346,S88,low
1778952186.9908476,KEY_RELEASE,,,,,,,,,,h,0.1058,S88,low
1778952187.0598302,KEY_PRESS,,,,,,,,,,e,0.069,S88,low
1778952187.2014494,KEY_RELEASE,,,,,,,,,,e,0.1416,S88,low
1778952187.2592287,KEY_PRESS,,,,,,,,,,Key.space,0.0578,S88,low
1778952187.3739939,KEY_RELEASE,,,,,,,,,,Key.space,0.1148,S88,low
1778952187.7666638,KEY_PRESS,,,,,,,,,,q,0.3927,S88,low
1778952187.8810563,KEY_RELEASE,,,,,,,,,,q,0.1144,S88,low
1778952187.8996696,KEY_PRESS,,,,,,,,,,u,0.0186,S88,low
1778952188.0054617,KEY_RELEASE,,,,,,,,,,u,0.1058,S88,low
1778952188.1577752,KEY_PRESS,,,,,,,,,,i,0.1523,S88,low
1778952188.245206,KEY_RELEASE,,,,,,,,,,i,0.0874,S88,low
1778952188.5262735,KEY_PRESS,,,,,,,,,,c,0.2811,S88,low
1778952188.6746848,KEY_PRESS,,,,,,,,,,k,0.1484,S88,low
1778952188.6754355,KEY_RELEASE,,,,,,,,,,c,0.0008,S88,low
1778952188.773092,KEY_RELEASE,,,,,,,,,,k,0.0977,S88,low
1778952188.9143667,KEY_PRESS,,,,,,,,,,Key.space,0.1413,S88,low
1778952189.0022266,KEY_RELEASE,,,,,,,,,,Key.space,0.0879,S88,low
1778952189.2153316,KEY_PRESS,,,,,,,,,,b,0.2131,S88,low
1778952189.2760649,KEY_RELEASE,,,,,,,,,,b,0.0607,S88,low
