timestamp,event_type,mouse_x,mouse_y,mouse_dx,mouse_dy,mouse_speed,button,pressed,scroll_dx,scroll_dy,key,inter_key_interval,session_id,label
1778949884.2619026,KEY_PRESS,,,,,,,,,,Key.enter,,S09,high
1778949884.3396235,KEY_RELEASE,,,,,,,,,,Key.enter,0.0777,S09,high
1778949886.289534,KEY_PRESS,,,,,,,,,,l,1.9499,S09,high
1778949886.290119,KEY_PRESS,,,,,,,,,,k,0.0006,S09,high
1778949886.3561482,KEY_RELEASE,,,,,,,,,,l,0.066,S09,high
1778949886.3571928,KEY_PRESS,,,,,,,,,,j,0.001,S09,high
1778949886.3727133,KEY_RELEASE,,,,,,,,,,k,0.0155,S09,high
1778949886.395717,KEY_PRESS,,,,,,,,,,d,0.023,S09,high
1778949886.4545605,KEY_PRESS,,,,,,,,,,l,0.0588,S09,high
1778949886.4560122,KEY_RELEASE,,,,,,,,,,j,0.0015,S09,high
1778949886.4567795,KEY_PRESS,,,,,,,,,,a,0.0008,S09,high
1778949886.5993264,KEY_RELEASE,,,,,,,,,,l,0.1425,S09,high
1778949886.6002865,KEY_PRESS,,,,,,,,,,j,0.001,S09,high
1778949886.600778,KEY_PRESS,,,,,,,,,,f,0.0005,S09,high
1778949886.601208,KEY_RELEASE,,,,,,,,,,d,0.0004,S09,high
1778949886.60198,KEY_RELEASE,,,,,,,,,,a,0.0008,S09,high
1778949886.6590455,KEY_RELEASE,,,,,,,,,,j,0.0571,S09,high
1778949886.7192712,KEY_RELEASE,,,,,,,,,,f,0.0602,S09,high
1778949886.7776392,KEY_PRESS,,,,,,,,,,Key.space,0.0584,S09,high
1778949886.7791083,KEY_PRESS,,,,,,,,,,d,0.0015,S09,high
1778949886.9106255,KEY_RELEASE,,,,,,,,,,Key.space,0.1315,S09,high
1778949886.9116068,KEY_PRESS,,,,,,,,,,a,0.001,S09,high
1778949886.9324794,KEY_RELEASE,,,,,,,,,,d,0.0209,S09,high
1778949886.959156,KEY_PRESS,,,,,,,,,,o,0.0267,S09,high
1778949886.9834743,KEY_PRESS,,,,,,,,,,i,0.0243,S09,high
1778949887.0008168,KEY_PRESS,,,,,,,,,,Key.space,0.0173,S09,high
1778949887.0220373,KEY_RELEASE,,,,,,,,,,a,0.0212,S09,high
1778949887.091473,KEY_RELEASE,,,,,,,,,,o,0.0694,S09,high
1778949887.092063,KEY_PRESS,,,,,,,,,,j,0.0006,S09,high
1778949887.1326063,KEY_RELEASE,,,,,,,,,,Key.space,0.0405,S09,high
1778949887.1339734,KEY_RELEASE,,,,,,,,,,i,0.0014,S09,high
1778949887.2194712,KEY_PRESS,,,,,,,,,,Key.space,0.0855,S09,high
1778949887.2203434,KEY_RELEASE,,,,,,,,,,j,0.0009,S09,high
1778949887.277117,KEY_PRESS,,,,,,,,,,d,0.0568,S09,high
1778949887.337812,KEY_RELEASE,,,,,,,,,,Key.space,0.0607,S09,high
1778949887.3388493,KEY_PRESS,,,,,,,,,,l,0.001,S09,high
1778949887.3619556,KEY_PRESS,,,,,,,,,,k,0.0231,S09,high
1778949887.4465518,KEY_PRESS,,,,,,,,,,f,0.0846,S09,high
1778949887.4473875,KEY_RELEASE,,,,,,,,,,d,0.0008,S09,high
1778949887.482081,KEY_RELEASE,,,,,,,,,,l,0.0347,S09,high
1778949887.5332706,KEY_RELEASE,,,,,,,,,,k,0.0512,S09,high
1778949887.5342784,KEY_PRESS,,,,,,,,,,j,0.001,S09,high
1778949887.5348766,KEY_RELEASE,,,,,,,,,,f,0.0006,S09,high
1778949887.5352132,KEY_PRESS,,,,,,,,,,a,0.0003,S09,high
1778949887.6045146,KEY_RELEASE,,,,,,,,,,j,0.0693,S09,high
1778949887.652183,KEY_PRESS,,,,,,,,,,Key.space,0.0477,S09,high
1778949887.6530116,KEY_RELEASE,,,,,,,,,,a,0.0008,S09,high
1778949887.818925,KEY_RELEASE,,,,,,,,,,Key.space,0.1659,S09,high
1778949887.820012,KEY_PRESS,,,,,,,,,,o,0.0011,S09,high
1778949887.820613,KEY_PRESS,,,,,,,,,,i,0.0006,S09,high
1778949887.859835,KEY_PRESS,,,,,,,,,,d,0.0392,S09,high
1778949887.8777032,KEY_RELEASE,,,,,,,,,,o,0.0179,S09,high
