timestamp,event_type,mouse_x,mouse_y,mouse_dx,mouse_dy,mouse_speed,button,pressed,scroll_dx,scroll_dy,key,inter_key_interval,session_id,label
1778351700.3929555,MOUSE_MOVE,1370,615,,,,,,,,,,S03,low
1778351700.4149294,MOUSE_MOVE,1370,616,0,1,45.51,,,,,,,S03,low
1778351700.4506385,MOUSE_MOVE,1370,617,0,1,28.0,,,,,,,S03,low
1778351702.3045206,KEY_PRESS,,,,,,,,,,Key.shift,,S03,low
1778351702.601521,KEY_PRESS,,,,,,,,,,T,0.297,S03,low
1778351702.6402938,KEY_RELEASE,,,,,,,,,,Key.shift,0.0388,S03,low
1778351702.6776042,KEY_RELEASE,,,,,,,,,,t,0.0373,S03,low
1778351702.8734145,KEY_PRESS,,,,,,,,,,h,0.1958,S03,low
1778351702.960664,KEY_RELEASE,,,,,,,,,,h,0.0872,S03,low
1778351703.0436664,KEY_PRESS,,,,,,,,,,e,0.083,S03,low
1778351703.1669562,KEY_RELEASE,,,,,,,,,,e,0.1233,S03,low
1778351703.251395,KEY_PRESS,,,,,,,,,,Key.space,0.0844,S03,low
1778351703.3657944,KEY_RELEASE,,,,,,,,,,Key.space,0.1144,S03,low
1778351703.654753,KEY_PRESS,,,,,,,,,,q,0.289,S03,low
1778351703.7153473,KEY_RELEASE,,,,,,,,,,q,0.0606,S03,low
1778351703.9568946,KEY_PRESS,,,,,,,,,,u,0.2415,S03,low
1778351704.017607,KEY_RELEASE,,,,,,,,,,u,0.0607,S03,low
1778351704.311713,KEY_PRESS,,,,,,,,,,i,0.2941,S03,low
1778351704.4081721,KEY_RELEASE,,,,,,,,,,i,0.0965,S03,low
1778351704.4882412,KEY_PRESS,,,,,,,,,,c,0.0801,S03,low
1778351704.6109622,KEY_PRESS,,,,,,,,,,k,0.1227,S03,low
1778351704.6117265,KEY_RELEASE,,,,,,,,,,c,0.0008,S03,low
1778351704.7163947,KEY_RELEASE,,,,,,,,,,k,0.1047,S03,low
1778351704.9795468,KEY_PRESS,,,,,,,,,,Key.space,0.2632,S03,low
1778351705.075996,KEY_RELEASE,,,,,,,,,,Key.space,0.0964,S03,low
1778351705.2630334,KEY_PRESS,,,,,,,,,,b,0.187,S03,low
1778351705.3771825,KEY_RELEASE,,,,,,,,,,b,0.1141,S03,low
1778351705.5940413,KEY_PRESS,,,,,,,,,,r,0.2169,S03,low
1778351705.690494,KEY_RELEASE,,,,,,,,,,r,0.0965,S03,low
1778351705.7221339,KEY_PRESS,,,,,,,,,,o,0.0316,S03,low
1778351705.8274047,KEY_RELEASE,,,,,,,,,,o,0.1053,S03,low
1778351705.8675342,KEY_PRESS,,,,,,,,,,w,0.0401,S03,low
1778351705.9907944,KEY_RELEASE,,,,,,,,,,w,0.1233,S03,low
1778351706.008602,KEY_PRESS,,,,,,,,,,n,0.0178,S03,low
1778351706.1047394,KEY_RELEASE,,,,,,,,,,n,0.0961,S03,low
1778351706.2036638,KEY_PRESS,,,,,,,,,,Key.space,0.0989,S03,low
1778351706.282145,KEY_RELEASE,,,,,,,,,,Key.space,0.0785,S03,low
1778351706.3258555,KEY_PRESS,,,,,,,,,,f,0.0437,S03,low
1778351706.3790073,KEY_PRESS,,,,,,,,,,o,0.0532,S03,low
1778351706.420296,KEY_RELEASE,,,,,,,,,,f,0.0413,S03,low
1778351706.4734802,KEY_RELEASE,,,,,,,,,,o,0.0532,S03,low
1778351706.8263679,KEY_PRESS,,,,,,,,,,x,0.3529,S03,low
1778351706.886866,KEY_RELEASE,,,,,,,,,,x,0.0605,S03,low
1778351707.1157777,KEY_PRESS,,,,,,,,,,Key.space,0.2289,S03,low
1778351707.2033339,KEY_RELEASE,,,,,,,,,,Key.space,0.0876,S03,low
1778351707.2987106,KEY_PRESS,,,,,,,,,,j,0.0954,S03,low
1778351707.3951752,KEY_RELEASE,,,,,,,,,,j,0.0965,S03,low
1778351707.4922805,KEY_PRESS,,,,,,,,,,u,0.0971,S03,low
1778351707.5530605,KEY_RELEASE,,,,,,,,,,u,0.0608,S03,low
1778351707.6838112,KEY_PRESS,,,,,,,,,,m,0.1308,S03,low
1778351707.7623286,KEY_RELEASE,,,,,,,,,,m,0.0785,S03,low
1778351707.8240361,KEY_PRESS,,,,,,,,,,p,0.0617,S03,low
1778351707.929268,KEY_RELEASE,,,,,,,,,,p,0.1052,S03,low
1778351707.9796717,KEY_PRESS,,,,,,,,,,s,0.0504,S03,low
1778351708.120766,KEY_RELEASE,,,,,,,,,,s,0.1411,S03,low
1778351708.183436,KEY_PRESS,,,,,,,,,,Key.space,0.0627,S03,low
1778351708.2620044,KEY_RELEASE,,,,,,,,,,Key.space,0.0786,S03,low
1778351708.2938375,KEY_PRESS,,,,,,,,,,o,0.0318,S03,low
1778351708.390625,KEY_RELEASE,,,,,,,,,,o,0.0968,S03,low
1778351708.7352147,KEY_PRESS,,,,,,,,,,v,0.3446,S03,low
1778351708.822711,KEY_RELEASE,,,,,,,,,,v,0.0875,S03,low
1778351708.9106195,KEY_PRESS,,,,,,,,,,e,0.0879,S03,low
1778351708.9986606,KEY_PRESS,,,,,,,,,,r,0.088,S03,low
1778351709.032411,KEY_RELEASE,,,,,,,,,,e,0.0338,S03,low
1778351709.0935376,KEY_RELEASE,,,,,,,,,,r,0.0611,S03,low
1778351709.1561985,KEY_PRESS,,,,,,,,,,Key.space,0.0627,S03,low
1778351709.2435474,KEY_RELEASE,,,,,,,,,,Key.space,0.0873,S03,low
1778351709.2914956,KEY_PRESS,,,,,,,,,,t,0.0479,S03,low
1778351709.369977,KEY_RELEASE,,,,,,,,,,t,0.0785,S03,low
1778351709.3859034,KEY_PRESS,,,,,,,,,,h,0.0159,S03,low
1778351709.4715385,KEY_RELEASE,,,,,,,,,,h,0.0856,S03,low
1778351709.4725482,KEY_PRESS,,,,,,,,,,e,0.001,S03,low
1778351709.5767214,KEY_PRESS,,,,,,,,,,Key.space,0.1042,S03,low
1778351709.5778668,KEY_RELEASE,,,,,,,,,,e,0.0011,S03,low
1778351709.6639984,KEY_RELEASE,,,,,,,,,,Key.space,0.0861,S03,low
1778351709.7646616,KEY_PRESS,,,,,,,,,,l,0.1007,S03,low
1778351709.8770711,KEY_RELEASE,,,,,,,,,,l,0.1124,S03,low
1778351709.8778834,KEY_PRESS,,,,,,,,,,a,0.0008,S03,low
1778351709.979348,KEY_RELEASE,,,,,,,,,,a,0.1015,S03,low
1778351710.1913745,KEY_PRESS,,,,,,,,,,z,0.212,S03,low
1778351710.3035488,KEY_PRESS,,,,,,,,,,y,0.1122,S03,low
1778351710.3042488,KEY_RELEASE,,,,,,,,,,z,0.0007,S03,low
1778351710.3931148,KEY_RELEASE,,,,,,,,,,y,0.0889,S03,low
1778351710.4782867,KEY_PRESS,,,,,,,,,,Key.space,0.0852,S03,low
1778351710.5389373,KEY_RELEASE,,,,,,,,,,Key.space,0.0607,S03,low
1778351710.6272402,KEY_PRESS,,,,,,,,,,d,0.0883,S03,low
1778351710.6984546,KEY_PRESS,,,,,,,,,,o,0.0712,S03,low
1778351710.7306314,KEY_RELEASE,,,,,,,,,,d,0.0322,S03,low
1778351710.7661035,KEY_RELEASE,,,,,,,,,,o,0.0355,S03,low
1778351710.854789,KEY_PRESS,,,,,,,,,,g,0.0887,S03,low
1778351710.9335265,KEY_RELEASE,,,,,,,,,,g,0.0787,S03,low
1778351711.452078,KEY_PRESS,,,,,,,,,,.,0.5186,S03,low
