timestamp,event_type,mouse_x,mouse_y,mouse_dx,mouse_dy,mouse_speed,button,pressed,scroll_dx,scroll_dy,key,inter_key_interval,session_id,label
1778949739.8224597,KEY_PRESS,,,,,,,,,,Key.shift,,S09,medium
1778949739.9758556,KEY_PRESS,,,,,,,,,,T,0.1534,S09,medium
1778949740.0329685,KEY_RELEASE,,,,,,,,,,Key.shift,0.0571,S09,medium
1778949740.0702784,KEY_RELEASE,,,,,,,,,,t,0.0373,S09,medium
1778949740.366481,KEY_PRESS,,,,,,,,,,h,0.2962,S09,medium
1778949740.4631557,KEY_RELEASE,,,,,,,,,,h,0.0967,S09,medium
1778949740.8245766,KEY_PRESS,,,,,,,,,,e,0.3614,S09,medium
1778949740.93007,KEY_RELEASE,,,,,,,,,,e,0.1055,S09,medium
1778949741.2900715,KEY_PRESS,,,,,,,,,,Key.space,0.36,S09,medium
1778949741.4134424,KEY_RELEASE,,,,,,,,,,Key.space,0.1234,S09,medium
1778949742.027665,KEY_PRESS,,,,,,,,,,q,0.6142,S09,medium
1778949742.150839,KEY_RELEASE,,,,,,,,,,q,0.1232,S09,medium
1778949742.3786275,KEY_PRESS,,,,,,,,,,u,0.2278,S09,medium
1778949742.51077,KEY_RELEASE,,,,,,,,,,u,0.1321,S09,medium
1778949742.831265,KEY_PRESS,,,,,,,,,,i,0.3205,S09,medium
1778949742.9456522,KEY_RELEASE,,,,,,,,,,i,0.1144,S09,medium
1778949743.3011105,KEY_PRESS,,,,,,,,,,c,0.3555,S09,medium
1778949743.4333215,KEY_RELEASE,,,,,,,,,,c,0.1322,S09,medium
1778949743.6091213,KEY_PRESS,,,,,,,,,,k,0.1758,S09,medium
1778949743.7771206,KEY_RELEASE,,,,,,,,,,k,0.168,S09,medium
1778949744.267572,KEY_PRESS,,,,,,,,,,Key.space,0.4905,S09,medium
1778949744.4175694,KEY_RELEASE,,,,,,,,,,Key.space,0.15,S09,medium
1778949745.0450664,KEY_PRESS,,,,,,,,,,b,0.6275,S09,medium
1778949745.1862648,KEY_RELEASE,,,,,,,,,,b,0.1412,S09,medium
1778949745.5738158,KEY_PRESS,,,,,,,,,,r,0.3876,S09,medium
1778949745.6885216,KEY_RELEASE,,,,,,,,,,r,0.1147,S09,medium
1778949746.134431,KEY_PRESS,,,,,,,,,,o,0.4459,S09,medium
1778949746.2666006,KEY_RELEASE,,,,,,,,,,o,0.1322,S09,medium
1778949746.537589,KEY_PRESS,,,,,,,,,,w,0.271,S09,medium
1778949746.660617,KEY_RELEASE,,,,,,,,,,w,0.123,S09,medium
1778949747.0053344,KEY_PRESS,,,,,,,,,,n,0.3447,S09,medium
1778949747.146521,KEY_RELEASE,,,,,,,,,,n,0.1412,S09,medium
1778949747.4463239,KEY_PRESS,,,,,,,,,,Key.space,0.2998,S09,medium
1778949747.5963635,KEY_RELEASE,,,,,,,,,,Key.space,0.15,S09,medium
1778949748.102321,KEY_PRESS,,,,,,,,,,f,0.506,S09,medium
1778949748.216663,KEY_RELEASE,,,,,,,,,,f,0.1143,S09,medium
1778949749.2170904,KEY_PRESS,,,,,,,,,,o,1.0004,S09,medium
1778949749.3132997,KEY_RELEASE,,,,,,,,,,o,0.0962,S09,medium
1778949749.746309,KEY_PRESS,,,,,,,,,,x,0.433,S09,medium
1778949749.8786154,KEY_RELEASE,,,,,,,,,,x,0.1323,S09,medium
1778949750.4177167,KEY_PRESS,,,,,,,,,,Key.space,0.5391,S09,medium
1778949750.5498316,KEY_RELEASE,,,,,,,,,,Key.space,0.1321,S09,medium
1778949751.1355257,KEY_PRESS,,,,,,,,,,j,0.5857,S09,medium
1778949751.2677028,KEY_RELEASE,,,,,,,,,,j,0.1322,S09,medium
1778949751.8055549,KEY_PRESS,,,,,,,,,,u,0.5379,S09,medium
1778949751.8930023,KEY_RELEASE,,,,,,,,,,u,0.0874,S09,medium
1778949752.7698276,KEY_PRESS,,,,,,,,,,m,0.8768,S09,medium
1778949752.9019744,KEY_RELEASE,,,,,,,,,,m,0.1321,S09,medium
1778949753.233047,KEY_PRESS,,,,,,,,,,p,0.3311,S09,medium
1778949753.329429,KEY_RELEASE,,,,,,,,,,p,0.0964,S09,medium
1778949753.7223024,KEY_PRESS,,,,,,,,,,s,0.3929,S09,medium
1778949753.8724015,KEY_RELEASE,,,,,,,,,,s,0.1501,S09,medium
1778949754.266625,KEY_PRESS,,,,,,,,,,Key.space,0.3942,S09,medium
1778949754.3989577,KEY_RELEASE,,,,,,,,,,Key.space,0.1323,S09,medium
1778949755.005904,KEY_PRESS,,,,,,,,,,o,0.6069,S09,medium
1778949755.129429,KEY_RELEASE,,,,,,,,,,o,0.1235,S09,medium
1778949755.5452425,KEY_PRESS,,,,,,,,,,v,0.4158,S09,medium
1778949755.686246,KEY_RELEASE,,,,,,,,,,v,0.141,S09,medium
1778949756.1640496,KEY_PRESS,,,,,,,,,,e,0.4778,S09,medium
1778949756.2962592,KEY_RELEASE,,,,,,,,,,e,0.1322,S09,medium
1778949756.8036683,KEY_PRESS,,,,,,,,,,r,0.5074,S09,medium
1778949756.9177744,KEY_RELEASE,,,,,,,,,,r,0.1141,S09,medium
1778949757.4768887,KEY_PRESS,,,,,,,,,,Key.space,0.5591,S09,medium
1778949757.6090233,KEY_RELEASE,,,,,,,,,,Key.space,0.1321,S09,medium
1778949758.132558,KEY_PRESS,,,,,,,,,,t,0.5235,S09,medium
1778949758.2378783,KEY_RELEASE,,,,,,,,,,t,0.1053,S09,medium
1778949758.7401402,KEY_PRESS,,,,,,,,,,h,0.5023,S09,medium
1778949758.8543909,KEY_RELEASE,,,,,,,,,,h,0.1143,S09,medium
1778949759.26451,KEY_PRESS,,,,,,,,,,e,0.4101,S09,medium
1778949759.3968623,KEY_RELEASE,,,,,,,,,,e,0.1324,S09,medium
1778949759.8264978,KEY_PRESS,,,,,,,,,,Key.space,0.4296,S09,medium
1778949759.9677563,KEY_RELEASE,,,,,,,,,,Key.space,0.1413,S09,medium
1778949760.4434166,KEY_PRESS,,,,,,,,,,l,0.4757,S09,medium
1778949760.5928252,KEY_RELEASE,,,,,,,,,,l,0.1494,S09,medium
1778949760.8977394,KEY_PRESS,,,,,,,,,,a,0.3049,S09,medium
1778949761.0120995,KEY_RELEASE,,,,,,,,,,a,0.1144,S09,medium
1778949761.4891489,KEY_PRESS,,,,,,,,,,z,0.477,S09,medium
1778949761.5943594,KEY_RELEASE,,,,,,,,,,z,0.1052,S09,medium
1778949761.964119,KEY_PRESS,,,,,,,,,,y,0.3698,S09,medium
1778949762.0877392,KEY_RELEASE,,,,,,,,,,y,0.1236,S09,medium
1778949762.554864,KEY_PRESS,,,,,,,,,,Key.space,0.4671,S09,medium
1778949762.689452,KEY_RELEASE,,,,,,,,,,Key.space,0.1346,S09,medium
1778949763.0805247,KEY_PRESS,,,,,,,,,,d,0.3911,S09,medium
1778949763.2391336,KEY_RELEASE,,,,,,,,,,d,0.1586,S09,medium
1778949763.5979192,KEY_PRESS,,,,,,,,,,o,0.3588,S09,medium
1778949763.7175906,KEY_RELEASE,,,,,,,,,,o,0.1197,S09,medium
1778949764.1898742,KEY_PRESS,,,,,,,,,,g,0.4723,S09,medium
1778949764.2776,KEY_RELEASE,,,,,,,,,,g,0.0877,S09,medium
1778949764.9536572,KEY_PRESS,,,,,,,,,,.,0.6761,S09,medium
1778949765.074629,KEY_RELEASE,,,,,,,,,,.,0.121,S09,medium
1778949765.5617592,KEY_PRESS,,,,,,,,,,Key.space,0.4871,S09,medium
1778949765.6402276,KEY_RELEASE,,,,,,,,,,Key.space,0.0785,S09,medium
1778949766.0802028,KEY_PRESS,,,,,,,,,,Key.shift,0.44,S09,medium
1778949766.421472,KEY_PRESS,,,,,,,,,,T,0.3413,S09,medium
1778949766.5247612,KEY_RELEASE,,,,,,,,,,Key.shift,0.1033,S09,medium
1778949766.5259004,KEY_RELEASE,,,,,,,,,,t,0.0011,S09,medium
1778949766.9430697,KEY_PRESS,,,,,,,,,,h,0.4172,S09,medium
1778949767.0479634,KEY_RELEASE,,,,,,,,,,h,0.1049,S09,medium
1778949767.4426425,KEY_PRESS,,,,,,,,,,e,0.3947,S09,medium
1778949767.565456,KEY_RELEASE,,,,,,,,,,e,0.1228,S09,medium
1778949767.952269,KEY_PRESS,,,,,,,,,,Key.space,0.3868,S09,medium
1778949768.0667653,KEY_RELEASE,,,,,,,,,,Key.space,0.1145,S09,medium
1778949769.3916278,KEY_PRESS,,,,,,,,,,b,1.3249,S09,medium
1778949769.5171137,KEY_RELEASE,,,,,,,,,,b,0.1255,S09,medium
1778949769.8965468,KEY_PRESS,,,,,,,,,,l,0.3794,S09,medium
1778949770.0466726,KEY_RELEASE,,,,,,,,,,l,0.1501,S09,medium
1778949770.3805494,KEY_PRESS,,,,,,,,,,a,0.3339,S09,medium
1778949770.5041964,KEY_RELEASE,,,,,,,,,,a,0.1236,S09,medium
1778949771.0405262,KEY_PRESS,,,,,,,,,,c,0.5363,S09,medium
1778949771.1456811,KEY_RELEASE,,,,,,,,,,c,0.1052,S09,medium
1778949771.5321925,KEY_PRESS,,,,,,,,,,k,0.3865,S09,medium
1778949771.6647406,KEY_RELEASE,,,,,,,,,,k,0.1325,S09,medium
1778949772.2088115,KEY_PRESS,,,,,,,,,,Key.space,0.5441,S09,medium
1778949772.3323584,KEY_RELEASE,,,,,,,,,,Key.space,0.1235,S09,medium
1778949772.7185428,KEY_PRESS,,,,,,,,,,d,0.3862,S09,medium
1778949772.8675687,KEY_RELEASE,,,,,,,,,,d,0.149,S09,medium
1778949773.2286408,KEY_PRESS,,,,,,,,,,o,0.3611,S09,medium
1778949773.368237,KEY_RELEASE,,,,,,,,,,o,0.1396,S09,medium
1778949773.7944775,KEY_PRESS,,,,,,,,,,g,0.4262,S09,medium
1778949773.9001048,KEY_RELEASE,,,,,,,,,,g,0.1056,S09,medium
1778949774.6141624,KEY_PRESS,,,,,,,,,,Key.backspace,0.7141,S09,medium
1778949774.6747978,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0606,S09,medium
1778949774.8652642,KEY_PRESS,,,,,,,,,,Key.backspace,0.1905,S09,medium
1778949774.9527314,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0875,S09,medium
1778949775.4851615,KEY_PRESS,,,,,,,,,,Key.backspace,0.5324,S09,medium
1778949775.5636785,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0785,S09,medium
1778949775.677017,KEY_PRESS,,,,,,,,,,Key.backspace,0.1133,S09,medium
1778949775.7644808,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0875,S09,medium
1778949775.8587806,KEY_PRESS,,,,,,,,,,Key.backspace,0.0943,S09,medium
1778949775.9463222,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0875,S09,medium
1778949776.0490143,KEY_PRESS,,,,,,,,,,Key.backspace,0.1027,S09,medium
1778949776.1366935,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0877,S09,medium
1778949776.237092,KEY_PRESS,,,,,,,,,,Key.backspace,0.1004,S09,medium
1778949776.3246121,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0875,S09,medium
1778949776.4155724,KEY_PRESS,,,,,,,,,,Key.backspace,0.091,S09,medium
1778949776.5015767,KEY_RELEASE,,,,,,,,,,Key.backspace,0.086,S09,medium
1778949776.590333,KEY_PRESS,,,,,,,,,,Key.backspace,0.0888,S09,medium
1778949776.6777186,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0874,S09,medium
1778949776.7671735,KEY_PRESS,,,,,,,,,,Key.backspace,0.0895,S09,medium
1778949776.8547518,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0876,S09,medium
1778949776.960795,KEY_PRESS,,,,,,,,,,Key.backspace,0.106,S09,medium
1778949777.028106,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0673,S09,medium
1778949777.1379707,KEY_PRESS,,,,,,,,,,Key.backspace,0.1099,S09,medium
1778949777.1985707,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0606,S09,medium
1778949777.3390324,KEY_PRESS,,,,,,,,,,Key.backspace,0.1405,S09,medium
1778949777.3937495,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0547,S09,medium
1778949778.0539544,KEY_PRESS,,,,,,,,,,Key.shift,0.6602,S09,medium
1778949778.305046,KEY_PRESS,,,,,,,,,,A,0.2511,S09,medium
1778949778.4382384,KEY_RELEASE,,,,,,,,,,Key.shift,0.1332,S09,medium
1778949778.4627557,KEY_RELEASE,,,,,,,,,,a,0.0245,S09,medium
1778949778.833032,KEY_PRESS,,,,,,,,,,r,0.3703,S09,medium
1778949778.8578885,KEY_RELEASE,,,,,,,,,,r,0.0249,S09,medium
1778949779.2216434,KEY_PRESS,,,,,,,,,,t,0.3638,S09,medium
1778949779.3362744,KEY_RELEASE,,,,,,,,,,t,0.1146,S09,medium
1778949779.617386,KEY_PRESS,,,,,,,,,,i,0.2811,S09,medium
1778949779.7585962,KEY_RELEASE,,,,,,,,,,i,0.1412,S09,medium
1778949780.2360551,KEY_PRESS,,,,,,,,,,v,0.4775,S09,medium
1778949780.2967181,KEY_RELEASE,,,,,,,,,,v,0.0607,S09,medium
1778949780.7949884,KEY_PRESS,,,,,,,,,,Key.backspace,0.4983,S09,medium
1778949780.9092999,KEY_RELEASE,,,,,,,,,,Key.backspace,0.1143,S09,medium
1778949781.023068,KEY_PRESS,,,,,,,,,,f,0.1138,S09,medium
1778949781.137349,KEY_RELEASE,,,,,,,,,,f,0.1143,S09,medium
1778949781.235719,KEY_PRESS,,,,,,,,,,i,0.0984,S09,medium
1778949781.3762717,KEY_RELEASE,,,,,,,,,,i,0.1406,S09,medium
1778949781.5892842,KEY_PRESS,,,,,,,,,,c,0.213,S09,medium
1778949781.766128,KEY_RELEASE,,,,,,,,,,c,0.1768,S09,medium
1778949781.7834177,KEY_PRESS,,,,,,,,,,i,0.0173,S09,medium
1778949781.9424682,KEY_RELEASE,,,,,,,,,,i,0.1591,S09,medium
1778949782.185109,KEY_PRESS,,,,,,,,,,a,0.2426,S09,medium
1778949782.3082187,KEY_RELEASE,,,,,,,,,,a,0.1231,S09,medium
1778949782.6647966,KEY_PRESS,,,,,,,,,,l,0.3566,S09,medium
1778949782.8215947,KEY_RELEASE,,,,,,,,,,l,0.1568,S09,medium
1778949783.228048,KEY_PRESS,,,,,,,,,,Key.space,0.4065,S09,medium
1778949783.3541691,KEY_RELEASE,,,,,,,,,,Key.space,0.1261,S09,medium
1778949783.6710858,KEY_PRESS,,,,,,,,,,i,0.3169,S09,medium
1778949783.856797,KEY_RELEASE,,,,,,,,,,i,0.1857,S09,medium
1778949784.2783163,KEY_PRESS,,,,,,,,,,n,0.4215,S09,medium
1778949784.4155567,KEY_RELEASE,,,,,,,,,,n,0.1372,S09,medium
1778949784.8607457,KEY_PRESS,,,,,,,,,,t,0.4452,S09,medium
1778949784.9661174,KEY_RELEASE,,,,,,,,,,t,0.1054,S09,medium
1778949785.7988598,KEY_PRESS,,,,,,,,,,e,0.8327,S09,medium
1778949785.9309342,KEY_RELEASE,,,,,,,,,,e,0.1321,S09,medium
1778949786.2273624,KEY_PRESS,,,,,,,,,,r,0.2964,S09,medium
1778949786.359829,KEY_RELEASE,,,,,,,,,,r,0.1325,S09,medium
1778949786.636393,KEY_PRESS,,,,,,,,,,a,0.2766,S09,medium
1778949786.7598064,KEY_RELEASE,,,,,,,,,,a,0.1234,S09,medium
1778949787.15301,KEY_PRESS,,,,,,,,,,c,0.3932,S09,medium
1778949787.2934208,KEY_RELEASE,,,,,,,,,,c,0.1404,S09,medium
1778949787.6339138,KEY_PRESS,,,,,,,,,,t,0.3405,S09,medium
1778949787.7487533,KEY_RELEASE,,,,,,,,,,t,0.1148,S09,medium
1778949788.0881734,KEY_PRESS,,,,,,,,,,i,0.3394,S09,medium
1778949788.2195935,KEY_RELEASE,,,,,,,,,,i,0.1314,S09,medium
1778949788.4365523,KEY_PRESS,,,,,,,,,,o,0.217,S09,medium
1778949788.5686343,KEY_RELEASE,,,,,,,,,,o,0.1321,S09,medium
1778949788.84843,KEY_PRESS,,,,,,,,,,n,0.2798,S09,medium
1778949788.9428208,KEY_RELEASE,,,,,,,,,,n,0.0944,S09,medium
1778949789.326111,KEY_PRESS,,,,,,,,,,Key.space,0.3833,S09,medium
1778949789.4489994,KEY_RELEASE,,,,,,,,,,Key.space,0.1229,S09,medium
1778949789.7491379,KEY_PRESS,,,,,,,,,,i,0.3001,S09,medium
1778949789.85472,KEY_RELEASE,,,,,,,,,,i,0.1056,S09,medium
1778949790.2579174,KEY_PRESS,,,,,,,,,,s,0.4032,S09,medium
1778949790.3813603,KEY_RELEASE,,,,,,,,,,s,0.1234,S09,medium
1778949790.60673,KEY_PRESS,,,,,,,,,,Key.space,0.2254,S09,medium
1778949790.748033,KEY_RELEASE,,,,,,,,,,Key.space,0.1413,S09,medium
1778949791.13562,KEY_PRESS,,,,,,,,,,r,0.3876,S09,medium
1778949791.258455,KEY_RELEASE,,,,,,,,,,r,0.1228,S09,medium
1778949791.3946145,KEY_PRESS,,,,,,,,,,e,0.1362,S09,medium
1778949791.5261242,KEY_RELEASE,,,,,,,,,,e,0.1315,S09,medium
1778949791.8612328,KEY_PRESS,,,,,,,,,,s,0.3351,S09,medium
1778949791.9933522,KEY_RELEASE,,,,,,,,,,s,0.1321,S09,medium
1778949792.4066896,KEY_PRESS,,,,,,,,,,p,0.4133,S09,medium
1778949792.5208647,KEY_RELEASE,,,,,,,,,,p,0.1142,S09,medium
1778949792.7921689,KEY_PRESS,,,,,,,,,,o,0.2713,S09,medium
1778949792.9153223,KEY_RELEASE,,,,,,,,,,o,0.1232,S09,medium
1778949793.2275324,KEY_PRESS,,,,,,,,,,n,0.3122,S09,medium
1778949793.342063,KEY_RELEASE,,,,,,,,,,n,0.1145,S09,medium
1778949793.9041634,KEY_PRESS,,,,,,,,,,s,0.5621,S09,medium
1778949794.0371387,KEY_RELEASE,,,,,,,,,,s,0.133,S09,medium
1778949794.190553,KEY_PRESS,,,,,,,,,,i,0.1534,S09,medium
1778949794.3044636,KEY_RELEASE,,,,,,,,,,i,0.1139,S09,medium
1778949794.5281222,KEY_PRESS,,,,,,,,,,b,0.2237,S09,medium
1778949794.6605322,KEY_RELEASE,,,,,,,,,,b,0.1324,S09,medium
1778949794.8912587,KEY_PRESS,,,,,,,,,,l,0.2307,S09,medium
1778949795.0586636,KEY_RELEASE,,,,,,,,,,l,0.1674,S09,medium
1778949795.4065583,KEY_PRESS,,,,,,,,,,e,0.3479,S09,medium
1778949795.5287266,KEY_RELEASE,,,,,,,,,,e,0.1222,S09,medium
1778949796.0465028,KEY_PRESS,,,,,,,,,,Key.backspace,0.5178,S09,medium
1778949796.1712797,KEY_RELEASE,,,,,,,,,,Key.backspace,0.1248,S09,medium
1778949796.5477712,KEY_PRESS,,,,,,,,,,Key.backspace,0.3765,S09,medium
1778949796.6084244,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0607,S09,medium
1778949796.7243946,KEY_PRESS,,,,,,,,,,Key.backspace,0.116,S09,medium
1778949796.7939575,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0696,S09,medium
1778949796.8838995,KEY_PRESS,,,,,,,,,,Key.backspace,0.0899,S09,medium
1778949796.9805334,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0966,S09,medium
1778949797.0543928,KEY_PRESS,,,,,,,,,,Key.backspace,0.0739,S09,medium
1778949797.1505833,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0962,S09,medium
1778949797.243697,KEY_PRESS,,,,,,,,,,Key.backspace,0.0931,S09,medium
1778949797.3311996,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0875,S09,medium
1778949797.368435,KEY_PRESS,,,,,,,,,,Key.backspace,0.0372,S09,medium
1778949797.4916484,KEY_RELEASE,,,,,,,,,,Key.backspace,0.1232,S09,medium
1778949797.577865,KEY_PRESS,,,,,,,,,,Key.backspace,0.0862,S09,medium
1778949797.6654756,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0876,S09,medium
1778949797.7597728,KEY_PRESS,,,,,,,,,,Key.backspace,0.0943,S09,medium
1778949797.8474195,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0876,S09,medium
1778949797.9472284,KEY_PRESS,,,,,,,,,,Key.backspace,0.0998,S09,medium
1778949798.0257745,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0785,S09,medium
1778949798.128914,KEY_PRESS,,,,,,,,,,Key.backspace,0.1031,S09,medium
1778949798.2253602,KEY_RELEASE,,,,,,,,,,Key.backspace,0.0964,S09,medium
1778949799.079585,KEY_PRESS,,,,,,,,,,t,0.8542,S09,medium
1778949799.2028155,KEY_RELEASE,,,,,,,,,,t,0.1232,S09,medium
1778949799.4423242,KEY_PRESS,,,,,,,,,,r,0.2395,S09,medium
1778949799.5663793,KEY_RELEASE,,,,,,,,,,r,0.1241,S09,medium
1778949799.8371427,KEY_PRESS,,,,,,,,,,a,0.2708,S09,medium
1778949799.960434,KEY_RELEASE,,,,,,,,,,a,0.1233,S09,medium
1778949800.2655692,KEY_PRESS,,,,,,,,,,n,0.3051,S09,medium
1778949800.3620703,KEY_RELEASE,,,,,,,,,,n,0.0965,S09,medium
1778949800.6707742,KEY_PRESS,,,,,,,,,,s,0.3087,S09,medium
1778949800.8210337,KEY_RELEASE,,,,,,,,,,s,0.1503,S09,medium
1778949801.1072707,KEY_PRESS,,,,,,,,,,f,0.2862,S09,medium
