timestamp,event_type,mouse_x,mouse_y,mouse_dx,mouse_dy,mouse_speed,button,pressed,scroll_dx,scroll_dy,key,inter_key_interval,session_id,label
1778352333.232362,MOUSE_CLICK,1275,559,,,,Button.left,True,,,,,S04,high
1778352333.460984,MOUSE_CLICK,1275,559,,,,Button.left,False,,,,,S04,high
1778352334.1638381,KEY_PRESS,,,,,,,,,,Key.enter,,S04,high
1778352334.26,KEY_RELEASE,,,,,,,,,,Key.enter,0.0962,S04,high
1778352337.4596598,KEY_PRESS,,,,,,,,,,9,3.1997,S04,high
1778352337.565088,KEY_RELEASE,,,,,,,,,,9,0.1054,S04,high
1778352338.5425642,KEY_PRESS,,,,,,,,,,7,0.9775,S04,high
1778352338.6479423,KEY_RELEASE,,,,,,,,,,7,0.1054,S04,high
1778352339.132079,KEY_PRESS,,,,,,,,,,3,0.4841,S04,high
1778352339.2106028,KEY_RELEASE,,,,,,,,,,3,0.0785,S04,high
1778352339.5429542,KEY_PRESS,,,,,,,,,,Key.enter,0.3324,S04,high
1778352339.648308,KEY_RELEASE,,,,,,,,,,Key.enter,0.1054,S04,high
1778352341.6669486,KEY_PRESS,,,,,,,,,,9,2.0186,S04,high
1778352341.7634473,KEY_RELEASE,,,,,,,,,,9,0.0965,S04,high
1778352342.577261,KEY_PRESS,,,,,,,,,,6,0.8138,S04,high
1778352342.6557825,KEY_RELEASE,,,,,,,,,,6,0.0785,S04,high
1778352342.744622,KEY_PRESS,,,,,,,,,,6,0.0888,S04,high
1778352342.8052013,KEY_RELEASE,,,,,,,,,,6,0.0606,S04,high
1778352342.9136333,KEY_PRESS,,,,,,,,,,Key.enter,0.1084,S04,high
1778352343.0367436,KEY_RELEASE,,,,,,,,,,Key.enter,0.1231,S04,high
1778352343.6586952,KEY_PRESS,,,,,,,,,,9,0.622,S04,high
1778352343.7459357,KEY_RELEASE,,,,,,,,,,9,0.0872,S04,high
1778352344.402922,KEY_PRESS,,,,,,,,,,5,0.657,S04,high
1778352344.4725406,KEY_RELEASE,,,,,,,,,,5,0.0696,S04,high
1778352344.5376744,KEY_PRESS,,,,,,,,,,9,0.0651,S04,high
1778352344.625087,KEY_RELEASE,,,,,,,,,,9,0.0874,S04,high
1778352345.0431192,KEY_PRESS,,,,,,,,,,Key.enter,0.418,S04,high
1778352345.1394606,KEY_RELEASE,,,,,,,,,,Key.enter,0.0963,S04,high
1778352345.9898067,KEY_PRESS,,,,,,,,,,1,0.8503,S04,high
1778352346.0594325,KEY_RELEASE,,,,,,,,,,1,0.0696,S04,high
1778352346.1454413,KEY_PRESS,,,,,,,,,,1,0.086,S04,high
1778352346.241798,KEY_RELEASE,,,,,,,,,,1,0.0964,S04,high
1778352346.666564,KEY_PRESS,,,,,,,,,,Key.shift,0.4248,S04,high
1778352346.9473805,KEY_PRESS,,,,,,,,,,:,0.2808,S04,high
1778352347.0150342,KEY_RELEASE,,,,,,,,,,Key.shift,0.0677,S04,high
1778352347.0163603,KEY_RELEASE,,,,,,,,,,;,0.0013,S04,high
1778352348.2947507,KEY_PRESS,,,,,,,,,,4,1.2784,S04,high
1778352348.3732731,KEY_RELEASE,,,,,,,,,,4,0.0785,S04,high
1778352348.485217,KEY_PRESS,,,,,,,,,,5,0.1119,S04,high
1778352348.554778,KEY_RELEASE,,,,,,,,,,5,0.0696,S04,high
1778352349.5487535,KEY_PRESS,,,,,,,,,,Key.shift,0.994,S04,high
1778352349.784716,KEY_PRESS,,,,,,,,,,:,0.236,S04,high
1778352349.8826177,KEY_RELEASE,,,,,,,,,,Key.shift,0.0979,S04,high
