timestamp,event_type,mouse_x,mouse_y,mouse_dx,mouse_dy,mouse_speed,button,pressed,scroll_dx,scroll_dy,key,inter_key_interval,session_id,label
1778949610.4364812,MOUSE_MOVE,1570,666,,,,,,,,,,S09,low
1778949610.4438741,MOUSE_MOVE,1570,666,0,0,0.0,,,,,,,S09,low
1778949610.451387,MOUSE_MOVE,1570,665,0,-1,133.11,,,,,,,S09,low
1778949610.4660797,MOUSE_MOVE,1570,664,0,-1,68.06,,,,,,,S09,low
1778949610.4735427,MOUSE_MOVE,1570,663,0,-1,133.99,,,,,,,S09,low
1778949610.4885085,MOUSE_MOVE,1569,663,-1,0,66.82,,,,,,,S09,low
1778949610.4957552,MOUSE_MOVE,1569,662,0,-1,137.99,,,,,,,S09,low
1778949610.5031762,MOUSE_MOVE,1568,661,-1,-1,190.57,,,,,,,S09,low
1778949610.510674,MOUSE_MOVE,1568,660,0,-1,133.37,,,,,,,S09,low
1778949610.5180733,MOUSE_MOVE,1567,660,-1,0,135.15,,,,,,,S09,low
1778949610.5403078,MOUSE_MOVE,1567,659,0,-1,44.98,,,,,,,S09,low
1778949610.5554245,MOUSE_MOVE,1566,658,-1,-1,93.55,,,,,,,S09,low
1778949610.577339,MOUSE_MOVE,1566,658,0,0,0.0,,,,,,,S09,low
1778949610.592157,MOUSE_MOVE,1566,658,0,0,0.0,,,,,,,S09,low
1778949610.6070168,MOUSE_MOVE,1566,656,0,-2,134.59,,,,,,,S09,low
1778949610.629196,MOUSE_MOVE,1565,655,-1,-1,63.76,,,,,,,S09,low
1778949610.6365917,MOUSE_MOVE,1565,654,0,-1,135.21,,,,,,,S09,low
1778949610.6439414,MOUSE_MOVE,1565,653,0,-1,136.06,,,,,,,S09,low
1778949610.6513717,MOUSE_MOVE,1565,652,0,-1,134.58,,,,,,,S09,low
1778949610.658449,MOUSE_MOVE,1565,651,0,-1,141.3,,,,,,,S09,low
1778949610.6658611,MOUSE_MOVE,1565,649,0,-2,269.83,,,,,,,S09,low
1778949610.6731713,MOUSE_MOVE,1565,648,0,-1,136.8,,,,,,,S09,low
1778949610.6805515,MOUSE_MOVE,1565,647,0,-1,135.5,,,,,,,S09,low
1778949610.6880527,MOUSE_MOVE,1565,646,0,-1,133.31,,,,,,,S09,low
